ID,Course ID,Course Title,Course Description,Course Prerequisites,Department,Department ID
458,01:220:407,Economics of Information (3),"Private and asymmetric information, moral hazard with   optimal contracts, adverse selection with applications to signaling and   screening, and incentive mechanisms such as auctions and tournaments.",Prerequisites: 01:220:203 and 01:960:211 or 285; 01:  640:136 or 152.,Economics,220
459,01:220:409,Mathematical Economics (3),"Mathematical approach to topics in theoretical   economics: linear models, nonlinear programming, comparative statics,   consumer behavior, theory of the firm, market structure, welfare theory.","Prerequisites: 01:220:203, 204, 322.",Economics,220
460,01:220:410,Operations Research II (3),"Development and use of advanced techniques of   production management, including advanced topics in linear programming,   PERT, nonlinear programming, dynamic programming, stochastic inventory   theory, Markov analysis and simulation.","Prerequisites: 01:220:203, 322; 01:640:136 or 152.",Economics,220
461,01:220:412,Monetary Theory and Policy (3),"Role of money and the monetary system in determining   income, employment, and price level; techniques of monetary policy;   relation of monetary and fiscal policy; international policies.","Prerequisites: 01:220:204, 322.",Economics,220
462,01:220:415,Portfolio Theory (3),Selection of a financial portfolio under conditions of   uncertainty. Treatment of risk. Case histories of investment fund   performance.,Prerequisite: 01:220:394.,Economics,220
463,01:220:416,Government Policies for Full   Employment and Growth (3),"Alternative government policies to ensure fulfillment   of the national goals of full employment, price stability, satisfactory   growth, and balanced international payments.","Prerequisites: 01:220:204, 322.",Economics,220
464,01:220:419,Managerial Economics (3),"Application of contemporary economic theory to   managerial decisions and to public policy affecting business. Incremental   analysis, applications of linear programming to cost minimization and   product mix, demand forecasting, pricing problems, and issues of public   policy.","Prerequisites: 01:220:203, 322.",Economics,220
465,01:220:421,Economic Forecasting (3),Application of forecasting to private- and   public-sector decisions. Emphasis on time-series models with microeconomic   and macroeconomic applications and computer exercises.,"Prerequisites: 01:220:203, 204, 322.",Economics,220
466,01:220:430,Topics in Advanced Economic Theory   (3),"Economic dynamics; variational methods with   applications; economics under uncertainty; imperfect information and   market structure; social choice, design of incentive-compatible systems;   general equilibrium.","Prerequisites: 01:220:203, 204, 322.",Economics,220
467,01:220:433,Advanced Topics in International   Economics (3),"Topics may include strategic trade, trade and economic   growth, the political economy of trade policy, exchange rate   determination, international coordination of macroeconomic policy,   empirical issues in international economics, and foreign direct investment.","Prerequisites: 01:220:203, 204, 322.",Economics,220
468,01:220:471,Economics of Regulation (3),"Applied topics in rate-of-return regulation. Emphasis   on underlying financial, accounting, and   pricing issues in selected  utilities   industries.","Prerequisites: 01:220:203, 322.",Economics,220
469,"01:220:490,491","Advanced Independent Study and   Research (3,3)",Specialized research supervised by a faculty member.,"Prerequisites: 01:220:203, 204, 322. Open to juniors   and seniors by permission of instructor and department. Maximum of two   independent study courses in economics allowed.",Economics,220
470,01:220:493,Senior Honors Seminar I (3),Selected topics in economics.,"Prerequisites: 01:220:203, 204, 322. Corequisite: 02:  220:401.",Economics,220
471,01:220:494,Senior Honors Seminar II (3),Selected topics in economics.,Prerequisite: 01:220:493.,Economics,220
472,"01:220:495,496","Seminar in Economics (3,3)","Readings, analysis, and discussion of topics announced   in advance each term.",Open to juniors and seniors by permission of   department.,Economics,220
473,01:506:105,Honors Colloquium (3),Study of a contemporary social issue from the   perspective of the discipline of history. Specific title available at time   of registration through the Faculty of Arts and Sciences honors programs.,By permission of the department. Open to students in   college honors.,History,506
474,01:506:110,Age of European Global Expansion (3),"Traces the rise of Europe to global dominance beginning with early
explorers and empire builders, and focusing on Europe's impact on
Africa, Asia, and the Americas.",,History,506
475,01:506:112,Patterns in Civilization: Love (3),"Love and its literary expression in Japan and Europe   since the Middle Ages. Comparative analysis of culture and society,   political and economic transformations, religion.",,History,506
476,01:506:113,Patterns in Civilization: Death (3),"Individual and societal responses to death in Japan,   Europe, and the United States. Comparative analysis of culture and society,   political and economic transformation, religion.",,History,506
477,01:506:114,"World Civilizations: Europe, Africa,   and America (3)","Family, economy, government, and religion in major   civilizations of West Africa, Europe, and North America. Interaction of   these three geographical areas through the slave trade, colonialism, and   the movement of ideas and culture.",,History,506
478,01:506:201,Twentieth-Century Global History to   1945 (3),"Emphasis on themes in political-military and   social-cultural history worldwide, including imperialism, origins and   impact of two world wars, revolutions, fascism, Nazism, race and gender   issues.",Credit not given for both this course and 01:506:111.,History,506
479,01:506:202,Twentieth-Century Global History from   1945 (3),"Focus on critical themes from Hiroshima to September   11, 2001, including the atomic age, superpower rivalries, decolonization,   population growth and development, globalization, environmental   degradation, and terrorism.",,History,506
