ID,Course ID,Course Title,Course Description,Course Prerequisites,Department,Department ID
1317,01:510:337,Medieval Kings and Queens (3),"Rulership in theory and practice, from Germanic   chieftains to divine-right monarchs, with attention to royal rivals, myths   and rituals, marriage, and gender.",,History,510
1318,01:510:338,England in the Middle Ages (3),Political development of England from William the   Conqueror to the War of the Roses.,,History,510
1319,01:510:343,"The Political History of England,   1485-1789: Centuries of Revolution? (3)","Explores the political, religious, and intellectual   history of early modern England. Topics include the reformation, the state,    political culture, revolutions of the 17th century.",,History,510
1320,01:510:344,"The Social History of England,   1580-1780: The First Modern Society? (3)","Explores the socioeconomic and cultural history of   early modern England. Topics include popular culture; religion; sex and   gender; urbanization; rise of consumerism, industrialism, capitalism.",,History,510
1321,01:510:345,English Constitutional History to   1688 (3),"Developments of English governments to 1688, with   emphasis on those institutions and political and legal ideas that form the   background for American constitutional development.",,History,510
1322,01:510:346,"The English Revolution,   1640-1660 (3)","Explores the most tumultuous period in English   history. Topics include causes and revolution, the civil war, regicide and   republicanism, radical politics and religion, Oliver Cromwell.",,History,510
1323,01:510:349,Modern Britain (3),"Developments since the 18th century that have shaped   the character of contemporary Britain, including parliamentary democracy,   industrialization, rise and fall of empire, and cultural change.",,History,510
1324,01:510:350,Greek Society (3),Social and economic life of the Greeks from the   Mycenaean period through the Hellenistic age. Written and material evidence   employed.,Prerequisite: Recommended: 01:510:201. Credit not   given for both this course and 01:190:350.,History,510
1325,01:510:351,"Medieval Italy, 476-1300 (3)","The Italian peninsula from the fall of the empire in   the west to the age of the communes: social, political, and religious   history.",,History,510
1326,01:510:354,History of Italy's People (3),"Topical approach. Etruscans to present. Emphasis on   culture, geography, religion, philosophy, family structures, agricultural   systems, urban development, and universities.",,History,510
1327,01:510:361,History of Germany to 1914 (3),"History of Germany from the Reformation to World War   I, emphasizing absolutism, militarism, unification, the rise of   nationalism, and anti-Semitism.",,History,510
1328,01:510:363,History of Germany since 1914 (3),"Analysis of the collapse of imperial Germany, the failure of democracy
in the Weimar Republic, Hitler's Third Reich, the Holocaust, and
restructuring of Germany since 1945.",,History,510
1329,01:510:371,Russia from the Vikings to Peter the   Great (3),"Slavic, Scandinavian, Byzantine, and Mongol   contributions to traditional Russian culture; development of the autocratic   state and its relations with the church, nobility, townspeople, and   peasantry.",,History,510
1330,01:510:373,State and Society in Imperial Russia   (3),Autocratic government as a dynamic force in the 18th   century and a conservative one in the 19th in the face of intellectual and   socioeconomic development.,,History,510
1331,01:510:375,Revolutionary Russia and the Soviet   Union (3),"Crisis of the old regime; revolution; building socialism in an
underdeveloped country; Stalin's terror; expansion and the cold war;
the post-Stalin attempts at reform; the breakup of the Soviet Union.",,History,510
1332,01:510:381,"National Conflict in Eastern Europe,   1800-1948 (3)","Emergence of national movements and independent states   in Poland, Czechoslovakia, Hungary, Yugoslavia, Romania, and Bulgaria.   Problem of national minorities in nation-states, and solutions offered   by nationalist, fascist, and communist regimes.",,History,510
1333,01:510:382,"Genesis of Modern Greece,   1450-1830 (3)","Political, social, religious, cultural, and   intellectual experiences of Greeks under Ottoman rule, 1450-1830,   culminating in national independence.",,History,510
1334,01:510:383,"Communism and Post-Communism in   Eastern Europe, 1945-Present (3)","Impact of communism and neo-liberalism on Eastern   Europe. Collapse of the Soviet Bloc, transition to liberal market   capitalism, and its social consequences.",,History,510
1335,01:510:385,The History of East European Jewry   (3),"Economic, legal, and political conditions of Jewish   life from the 16th century to World War II. Forms of Jewish response:   autonomism, messianism, Hasidism, emigration, and socialism.",Credit not given for both this course and 01:563:385.,History,510
1336,01:510:386,History of Zionism (3),"Messianism, forerunners of Zionism; ideology of   Zionism; pioneer movements; the Yishuv and its institutions. The state of   Israel: its structure and inner and outer life.",Credit not given for both this course and 01:563:343.,History,510
1337,01:510:387,Development of the Marxist-Leninist   System (3),"Ideological background of Marxist-Leninist systems;   evolution of Soviet system from Lenin to Gorbachev; disintegration of   Soviet system since Gorbachev. Establishment of Marxist-Leninist systems in   Eastern Europe and their evolution from Stalin to Brezhnev and   dissolution under Gorbachev; special attention to Yugoslav dissidence under   Tito; origins and evolution of Chinese Marxist-Leninist system after 1949,   including Great Cultural Revolution and reforms under Deng Xiao-Ping;   origin and development of Cuban Marxist-Leninist system.",,History,510
